Row ID,MASTER ID,Date,Cap time,Release Time,Run #,Observer (Marking),Observer (Data),Fence Observer(s),Pond #,Trap #,Direction of Travel,REC/CAP,1st Capture of Year,Season First Captured,prob with season first cap,Age,Sex,Gravid?,MS222?,%,Volume disp,Weight,TL,SVL_1stMeasurement,SVL_2ndMeasurement,SVL_3rdMeasurement,Toe Clip,Vial #,Mark Start,Mark End,VIE Combo,Marking Method (PIT VIA VIE),New VIE Combo,Code,New PIT code,Batch Mark,New Batch Mark,Camera ID (initials),Corrected Photo Filename,Camera Photo File,Photo file names updated,Anesthesia Start,Anesthesia End,H2O time,Recovery time,Marks or Abnormalities,Comments,Proofed,Annotations from Proofing,Night
1707,837,4/13/2016,,11:35,N/A,KCJ,"KCJ, SEP, EJL",N/A,5,5.2-2,N/A,,Y,6,No,M,U,N/A,Yes,0.50%,1.5,1.54,62.9,38.8,,,Yes,F15-0215 -TAIL,10:37,10:50,,PIT/VIE,No,5D09485,No,XPXP,No,,,KJ IMG-3679,5D09485_4-13-16_5.2-2,10:41,10:44,10:44,10:49,,2 min 45 seconds anesthesia,Yes,,N/A
1708,909,4/13/2016,,11:35,N/A,KCJ,"KCJ, SEP, EJL",N/A,4,4.3-7,N/A,CAP,Y,6,No,M,U,N/A,Yes,0.50%,2,2.11,74.2,41,,,Yes,F15-0216 -TAIL,10:53,11:10,,PIT/VIE,No,5D09493,No,XYXY,No,,,KJ IMG-3680,5D09493_4-13-16_4.3-7,10:57,11:00,11:00,11:05,,3 min in anesthesia (rain was diluting MS222),Yes,,N/A
1709,,4/13/2016,7:05:00 AM,9:45,3,VHP,VHP,VHP,53,1,IN,CAP,Y,6,No,A,U,N,No,,7.6,7.58,109.7,63.4,,,Yes,F15-0211 -TAIL,7:16,7:35,,VIE,No,,No,XXBB,No,,,,,,,,,,"Made VIE **incorrect batch, should be XXPP**",Yes,,107
1710,,4/13/2016,8:34:00 AM,9:45,3,VHP,VHP,VHP,4,28,Out,CAP,Y,6,No,M,U,N/A,No,,1.2,0.99,65.5,35.4,,,Yes,F15-0212 -TAIL,9:11,9:35,,VIE,No,,No,XXOO,No,,,102-0117,XXOO_4-13-16 #2,,,,,,,Yes,,123
1711,912,4/13/2016,,11:35,N/A,KCJ,"KCJ, SEP, EJL",N/A,5,5.1-4,N/A,CAP,Y,6,No,M,U,N/A,Yes,0.50%,1.4,1.57,65.8,38.6,,,Yes,F15-0213 -TAIL,10:10,10:34,,PIT/VIE,No,5D09460,No,XPXP,No,,,KJ IMG-3678,5D09460_4-13-16_5.1-4,10:29,10:32,10:32,10:34,,2 min 45 seconds in anesthesia,Yes,,N/A
1712,,4/13/2016,,11:35,N/A,KCJ,"KCJ, SEP, EJL",N/A,5,5.2-1,N/A,CAP,Y,6,No,M,U,N/A,No,,1.2,1.1,60.7,36.2,,,Yes,F15-0214 -TAIL,10:29,10:34,,VIE,No,,No,XPXP,No,,,KJ IMG-3677,XPXP_4-13-16_5.2-1,,,,,,,Yes,,N/A
1713,,4/13/2016,11:50:00 PM,0:55,2,VHP,VHP,VHP,4,60,Out,CAP,Y,6,No,M,U,N/A,No,,2.2,2.24,70,42.9,,,Yes,F15-0218 -TAIL,0:26,0:38,,VIE,No,,No,XXOO,No,,,102-0120:0121,XXOO_4-13-16 #3,,,,,,,Yes,,124
1714,,4/13/2016,11:57:00 PM,0:55,2,VHP,VHP,VHP,4,6,Out,CAP,Y,6,No,M,U,N/A,No,,2.2,2.19,74.6,40.5,,,Yes,F15-0219 -TAIL,0:40,0:50,,VIE,No,,No,XXOO,No,,,102-0122:0123,XXOO_4-13-16 #4,,,,,,,Yes,,124
1715,,4/14/2016,9:41:00 AM,11:15,3,SEP,SEP,SEP,4,10,Out,CAP,Y,6,No,M,U,N/A,No,,2.1,2.14,73.3,41.6,,,Yes,F15-0220 -TAIL,10:09,10:25,,VIE,No,,No,XXOO,No,,,102-0124:0125,XXOO_4-14-16 #1,,,,,,,Yes,,124
1716,,4/14/2016,9:45:00 AM,11:15,3,SEP,SEP,SEP,4,12,Out,CAP,Y,6,No,M,U,N/A,No,,2.3,2.24,77.5,41,,,Yes,F15-0221 -TAIL,10:26,10:34,,VIE,No,,No,XXOO,No,,,102-0126:0127,XXOO_4-14-16 #2,,,,,,,Yes,,124
1717,,4/14/2016,8:17:00 AM,11:00,3,SEP,SEP,SEP,4,44,Out,CAP,Y,6,No,M,U,N/A,No,,2.2,2.12,78.5,45.9,,,Yes,F15-0222 -TAIL,10:37,10:46,,VIE,No,,No,XXOO,No,,,102-0128:0129,XXOO_4-14-16 #3,,,,,right front club foot,,Yes,,124
1718,,4/14/2016,8:17:00 AM,11:00,3,SEP,SEP,SEP,4,44,Out,CAP,Y,6,No,M,U,N/A,No,,1.2,1.23,69.3,39,,,Yes,F15-0223 -TAIL,10:46,10:55,,VIE,No,,No,XXOO,No,,,102-0130:0131,XXOO_4-14-16 #4,,,,,back right club foot,,Yes,,124
1719,741,4/14/2016,8:24:00 AM,12:00,3,SEP,SEP,SEP,5,124,Out,REC,N,5,No,A,F,N,No,,6.9,7.16,106.5,54.2,,,Yes,F15-0224,11:12,11:27,,PIT/VIE,No,5D09484,No,XOXX,No,,,102-0132:0135,5D09484_4-14-16,,,,,,Can't see VIE,Yes,,124
1720,,4/14/2016,7:49:00 AM,12:15,3,SEP,SEP,SEP,53,1,IN,CAP,Y,6,No,A,U,N,No,,6.2,5.6,102,45.9,,,Yes,F15-0225,11:28,11:49,,VIE,No,,No,XXBB,No,,,102-0136:0139,XXBB_4-14-16,,,,,,"had to make new VIE **incorrect batch, should have been XXPP**",Yes,,108
1721,,4/14/2016,11:47:00 PM,1:00,2,SEP,SEP,SEP,4,38,Out,CAP,Y,6,No,M,U,N/A,No,,2.5,2.41,74.7,36.1,,,Yes,F15-0228 -TAIL,0:37,0:44,,VIE,No,,No,XXOO,No,,,102-0144:0145,XXOO_4-14-16 #5,,,,,,,Yes,,125
1722,,4/15/2016,12:05:00 AM,1:00,2,SEP,SEP,SEP,4,60,Out,CAP,Y,6,No,M,U,N/A,No,,1.9,2.06,75,40.5,,,Yes,F15-0229 -TAIL,0:45,0:50,,VIE,No,,No,XXOO,No,,,102-0146:0147,XXOO_4-15-16 #1,,,,,,,Yes,,125
1723,,4/14/2016,11:02:00 PM,23:30,2,SEP,SEP,SEP,5,134,Out,CAP,Y,6,No,M,U,N/A,No,,2,1.87,73.5,35.2,,,Yes,F15-0226 -TAIL,23:16,23:26,,VIE,No,,No,XXGG,No,,,102-0140:0141,XXGG_4-14-16 #1,,,,,,,Yes,,125
1724,,4/14/2016,11:59:00 PM,1:00,2,SEP,SEP,SEP,4,54,Out,CAP,Y,6,No,M,U,N/A,No,,2.5,2.48,78.9,37.5,,,Yes,F15-0227 -TAIL,0:24,0:34,,VIE,No,,No,XXOO,No,,,102-0142:0143,XXOO_4-14-16 #7,,,,,,,Yes,,125
1725,,4/15/2016,7:47:00 AM,9:20,3,VHP,VHP,VHP,5,122,Out,CAP,Y,6,No,M,U,N/A,No,,1.6,1.62,66.6,39.7,,,Yes,F15-0230 -TAIL,8:39,8:48,,VIE,No,,No,XXGG,No,,,102-0148:0149,XXGG_4-15-16 #1,,,,,,,Yes,,125
1726,650,4/15/2016,7:47:00 AM,9:20,3,VHP,VHP,VHP,5,122,Out,REC,Y,5,No,A,U,N,No,,5.8,5.6,105.6,60.1,,,No,,8:50,9:04,,PIT/VIE,No,BAF18E1,No,XOXX,No,,,102-0150:0154,BAF18E1_4-15-16,,,,,,,Yes,,125
1727,,4/15/2016,8:01:00 AM,9:20,3,VHP,VHP,VHP,5,132,Out,CAP,Y,6,No,M,U,N/A,No,,1.2,1.22,68,37.4,,,Yes,F15-0231 TAIL,9:05,9:15,,VIE,No,,No,XXGG,No,,,102-0155:0156,XXGG_4-15-16 #2,,,,,,,Yes,,125
1728,,4/17/2016,10:55:00 PM,0:47,N/A,"VHP, SEP","KCJ, SEP","KCJ, SEP",4,30,Out,CAP,Y,6,No,M,U,N,No,,1.4,1.61,69.3,30,,,Yes,F15-0232 TAIL,0:00,0:12,,VIE,No,,No,XXOO,No,,,102-0159:0160,XXOO_4-17-16,,,,,,VES. Caught along fence by T30.,Yes,,VES
1729,898,4/17/2016,11:11:00 PM,23:30,N/A,"KCJ, SEP","KCJ, SEP","KCJ, SEP",4,58,Out,REC,N,6,No,M,U,N,No,,,,,,,,No,,23:20,23:25,,PIT/VIE,No,5D09498,No,XYXY,No,,,102-0157:0158,5D09498_4-17-16_4.3-5,,,,,,VES. Caught perched on wiregrass near T58. Measurements were not taken. Recap cattle tank animal.,Yes,,VES
1730,,4/18/2016,22:49,0:18,N/A,VHP,VHP,"VHP, SEP",5,110.5,Out,CAP,Y,6,No,M,U,N,No,,1.2,1.3,72.6,37.6,,,Yes,F15-0233 TAIL,23:35,23:49,,VIE,No,,No,XXGG,No,,,"IMG_0410, IMG_0407",XXGG_4-18-16 #1,,,,,,VES. Found up in grass along fence. Between traps 110 and 112. Stage: completely metamorphed. Habitat photo: XXGG-4-18-16 #1,Yes,,VES
1731,,4/18/2016,23:01,0:18,N/A,VHP,VHP,"VHP, SEP",5,126,Out,CAP,Y,6,No,M,U,N,No,,1.6,1.63,75.1,41,,,Yes,F15-0234 TAIL,23:52,0:02,,VIE,No,,No,XXGG,No,,,"IMG_0416, IMG_0414",XXGG_4-18-16 #2,,,,,,VES. Found on ground against fence. Next to T126. Stage: completely metamorphed. Habitat photo: XXGG_4-18-16 #2,Yes,,VES
1732,,4/18/2016,23:40,1:00,N/A,"VHP, SEP",SEP,SEP,4,26.5,Out,CAP,Y,6,No,M,U,N,No,,1.4,1.37,72.7,37.6,,,Yes,F15-0235 TAIL,0:35,0:53,,VIE,No,,No,XXOO,No,,,102-0169:0170,XXOO_4-18-16 #1,,,,,,Found on ground by fence. Status: 4. Habitat photo: 102-0165:0166.,Yes,,VES
1733,,4/18/2016,23:52,1:00,N/A,"VHP, SEP",SEP,SEP,4,34.5,Out,CAP,Y,6,No,M,U,N,No,,1.4,1.6,69.9,35.4,,,Yes,F15-0236 TAIL,0:35,0:53,,VIE,No,,No,XXOO,No,,,102-0171:0173,XXOO_4-18-16 #2,,,,,,On clump of soil/veg. Status: 3. Habitat photo: 102-0168.,Yes,,VES
1734,,4/19/2016,23:09,0:00,N/A,VHP,VHP,VHP,5,134,Out,CAP,Y,6,No,M,U,N,No,,1.6,1.61,76.6,42.4,,,Yes,F15-0237 TAIL,23:34,23:50,,VIE,No,,No,XXGG,No,,,102-0181:0183,XXGG_4-19-16,,,,,,Found on ground along fence. Near T134. Status: 4.,Yes,,VES
1735,,4/19/2016,22:49,0:15,N/A,SEP,"SEP, VHP",SEP,4,28.5,Out,CAP,Y,6,No,M,U,N,No,,1,0.95,59.9,34.4,,,Yes,F15-0238 TAIL,23:46,23:55,,VIE,No,,No,XXOO,No,,,102-0184:0185,XXOO_4-19-16 #1,,,,,Club right front foot.,On ground by fence in saturated area. Status: 4. Habitat photo: 102-0174:0175.,Yes,,VES
1736,,4/19/2016,22:51,0:15,N/A,"VHP, SEP","VHP, SEP",SEP,4,30.5,Out,CAP,Y,6,No,M,U,N,No,,2,2.03,74.9,41.1,,,Yes,F15-0239 TAIL,23:55,0:09,,VIE,No,,No,XXOO,No,,,102-0186:0187,XXOO_4-19-16 #2,,,,,Small gill bud still present,On ground along fence. Status: 3. Habitat photo: 102-0176.,Yes,,VES
1737,,4/19/2016,22:57,0:15,N/A,"VHP, SEP","VHP, SEP",SEP,4,32.5,Out,CAP,Y,6,No,M,U,N,No,,1.9,1.81,75.1,38.5,,,Yes,F15-0240 TAIL,0:00,0:09,,VIE,No,,No,XXOO,No,,,102-0188:0189,XXOO_4-19-16 #3,,,,,Small bits of gill still present.,Found up in wire grass between T30 and T32 (low in grass). Status: 3. Habitat photo: 102-0177:0180.,Yes,,VES
1738,936,4/20/2016,,12:00,N/A,KCJ,SEP,N/A,5,5.1-5,N/A,CAP,Y,6,No,M,U,N,Yes,0.50%,2.5,2.11,77.5,40.5,,,Yes,F15-0241 TAIL,10:46,11:04,,PIT/VIE,No,5D09472,No,XPXP,No,,,102-0190:0191,5D09472_4-20-16_5.1-5,10:53,10:56,10:56,11:20,,MS222: 2 min and 45 seconds. Status: 3.,Yes,,N/A
1739,937,4/20/2016,,12:00,N/A,KCJ,SEP,N/A,5,5.1-6,N/A,CAP,Y,6,No,M,U,N,Yes,0.50%,1.6,1.63,73,41,,,Yes,F15-0242 TAIL,10:54,11:08,,PIT/VIE,No,5D094A5,No,XPXP,No,,,102-0192:0193,5D094A5_4-20-16_5.1-6,11:00,11:03,11:03,11:24,,MS222: 2 min and 45 seconds. Status: 3.,Yes,,N/A
1740,938,4/20/2016,,12:00,N/A,KCJ,SEP,SEP,5,5.3-7,N/A,CAP,Y,6,No,M,U,N,Yes,0.50%,1.5,1.62,67.5,36.7,,,Yes,F15-0243 TAIL,11:03,11:19,,PIT/VIE,No,5D09480,No,XPXP,No,,,102-0194:0195,5D09480_4-20-16_5.3-7,11:11,11:13,11:13,11:35,,Status: 3. MS222: 2 min and 45 seconds.,Yes,,N/A
1741,939,4/20/2016,,12:00,N/A,KCJ,SEP,N/A,5,5.3-8,N/A,CAP,Y,6,No,M,U,N,Yes,0.50%,1.2,1.34,66.8,33.5,,,Yes,F15-0244 TAIL,11:09,11:22,,PIT/VIE,No,5D09486,No,XPXP,No,,,102-0196:0197,5D09486_4-20-16_5.3-8,11:16,11:19,11:19,11:40,,Status: 3. MS222: 2 min and 45 seconds.,Yes,,N/A
1742,940,4/20/2016,,12:10,N/A,KCJ,SEP,N/A,4,4.3-6,N/A,CAP,Y,6,No,M,U,N,Yes,0.50%,2,1.94,73.8,42.8,,,Yes,F15-0245 TAIL,11:36,11:50,,PIT/VIE,No,5D0945E,No,XYXY,No,,,102-0198:0200,5D0945E_4-20-16_4.3-6,11:40,11:43,11:43,12:00,,Status: 1. MS222: 2 min and 45 seonds.,Yes,,N/A
1743,,4/20/2016,23:40,1:15,N/A,SEP,SEP,SEP,4,22.5,Out,CAP,Y,6,No,M,U,N,No,,1.9,1.72,71.6,39.4,,,Yes,F15-0246 TAIL,0:40,0:44,,VIE,No,,No,XXOO,No,,,102-0206:0207,XXOO_4-20-16 #1,,,,,,On ground against fence. Status: 3. Habitat photos: 102-0201:0202.,Yes,,VES
1744,,4/20/2016,23:46,1:15,N/A,SEP,SEP,SEP,4,26.5,Out,CAP,Y,6,No,M,U,N/A,No,,1.4,1.57,53.6,37.4,,,No,,0:46,0:49,,VIE,No,,No,XXOO,No,,,102-0208:0210,XXOO_4-20-16 #2,,,,,,"Missing tail, no clip taken & club left front foot; substrate photo: 102-0203",Yes,,VES
1745,,4/20/2016,23:50,1:15,N/A,SEP,SEP,SEP,4,28.5,Out,CAP,Y,6,No,M,U,N/A,No,,1.4,1.43,58.7,36.5,,,Yes,F15-0247 TAIL,0:52,0:57,,VIE,No,,No,XXOO,No,,,102-0211,XXOO_4-20-16 #3,,,,,,substrate photo: 102-0204; transition status: 3,Yes,,VES
1746,,4/21/2016,0:12,1:15,N/A,SEP,SEP,SEP,4,50.5,OUT,CAP,Y,6,No,M,U,N/A,No,,2.01,2.09,75.3,42.5,,,Yes,F15-0248 TAIL,0:59,1:05,,VIE,No,,No,XXOO,No,,,102-0212-0213,XXOO_4-21-16 #1,,,,,,substrate photo: 102-0205; transisiton stage: 4,Yes,,VES
1747,,4/21/2016,22:46,3:23,N/A,"VHP, SEP","VHP, SEP","VHP, SEP",5,114,Out,CAP,Y,6,No,M,U,N/A,No,,1.6,1.55,75.3,38.2,,,Yes,F15-0249 TAIL,23:14,23:30,,VIE,No,,No,XXGG,No,,,102-0216-0217,XXGG_4-21-16 #1,,,,,,substrate photo: 102-0214; transition status: 4,Yes,,VES
1748,,4/21/2016,22:52,23:35,N/A,"VHP, SEP","SEP, VHP","SEP, VHP",5,122,Out,CAP,Y,6,No,M,U,N,No,,2,1.91,76.5,41.5,,,Yes,F15-0250 TAIL,23:20,23:29,,VIE,No,,No,XXGG,No,,,102-0218:0220,XXGG_4-21-16 #2,,,,,,Found up in wiregrass (low). Status: 4. Habitat photo: 102-0215.,Yes,,VES
1749,,4/22/2016,0:13,1:30,N/A,"VHP, SEP","VHP, SEP","VHP, SEP",4,52,Out,CAP,Y,6,No,M,U,N,No,,1.8,1.87,75.1,41.8,,,Yes,F15-0251 TAIL,0:58,1:06,,VIE,No,,No,XXOO,No,,,102-0226:0227,XXOO_4-22-16 #1,,,,,,Found up in wiregrass near T52. Removed fire ant from abdomen. Status: 4. Habitat photo: 102-0221.,Yes,,VES
1750,,4/22/2016,0:17,1:30,N/A,"VHP, SEP","VHP, SEP","VHP, SEP",4,52,Out,CAP,Y,6,No,M,U,N,No,,2.4,2.46,81,41.9,,,Yes,F15-0252 TAIL,1:06,1:13,,VIE,No,,No,XXOO,No,,,102-0228:0229,XXOO_4-22-16 #2,,,,,,Under cover board. Status: 4. Habitat photo: 102-0222.,Yes,,VES
1751,,4/22/2016,0:47,1:40,N/A,"VHP, SEP","SEP, VHP","SEP, VHP",4,14,Out,CAP,Y,6,No,M,U,N,No,,1.4,1.69,71.1,33.5,,,Yes,F15-0253 TAIL,1:15,1:30,,VIE,No,,No,XXOO,No,,,102-0230:0232,XXOO_4-22-16 #3,,,,,,Found in wire grass. Status: 4. Habitat photo: 102-0223.,Yes,,VES
1752,,4/22/2016,0:40,1:40,N/A,"VHP, SEP","VHP, SEP","VHP, SEP",4,8,Out,CAP,Y,6,No,M,U,N,No,,2.01,2.03,72.3,40.2,,,Yes,F15-0254 TAIL,1:10,1:19,,VIE,No,,No,XXOO,No,,,102-0233:0234,XXOO_4-22-16 #4,,,,,,Found up in wire grass. Status: 4. Habitat photo: 102-0224:0225.,Yes,,VES
1753,,4/22/2016,22:48,2:50,N/A,VHP,VHP,VHP,5,154.5,Out,CAP,Y,6,No,M,U,N,No,,2,1.91,78.7,43.5,,,Yes,F15-0255 TAIL,0:47,0:59,,VIE,No,,No,XXGG,No,,,IMG_0453-0454,XXGG_4-22-16 #1,,,,,,Found on ground near fence. Status: 4. Habitat photo: 102-0235.,Yes,,VES
1754,,4/22/2016,23:10,2:50,N/A,VHP,VHP,VHP,5,112.5,Out,CAP,Y,6,No,M,U,N,No,,1.6,1.55,76.3,39.7,,,Yes,F15-0256 TAIL,1:02,1:13,,VIE,No,,No,XXGG,No,,,IMG_0455-0456,XXGG_4-22-16 #2,,,,,,On ground along fence. Status: 4. Habitat photo: 102-0236.,Yes,,VES
1755,,4/22/2016,23:12,2:50,N/A,VHP,VHP,VHP,5,114,Out,CAP,Y,6,No,M,U,N,No,,1.6,1.69,76,41.6,,,Yes,F15-0257 TAIL,1:15,1:23,,VIE,No,,No,XXGG,No,,,IMG_0457-0458,XXGG_4-22-16 #3,,,,,,On ground along fence. Status: 4. Habitat photo: 102-0237.,Yes,,VES
1756,,4/22/2016,23:20,10:20,N/A,VHP,VHP,VHP,5,116.5,Out,REC,N,6,No,M,U,N,No,,1.4,1.39,72.8,38.2,,,No,,1:27,1:35,,VIE,No,,No,XPXP,No,,,IMG_0459-0460,XPXP_4-22-16,,,,,,"Cattle tank recap that ejected PIT tag. Kept overnight in case we wanted to PIT tag again, but did not. Found on ground. Status: 4. Habitat photo: 102-0238.",Yes,,VES
1757,936,4/22/2016,23:23,2:50,N/A,VHP,VHP,VHP,5,118,Out,REC,N,6,No,M,U,N,No,,2,1.96,78.4,41.8,,,No,,1:38,1:42,,PIT/VIE,No,5D09472,No,XPXP,No,,,IMG_0461-0462,5D09472_4-22-16_5.1-5,,,,,,In grass near fence. Status: 3. Habitat photo: 102-0239.,Yes,,VES
1758,,4/22/2016,23:33,2:50,N/A,VHP,VHP,VHP,5,124,Out,CAP,Y,6,No,M,U,N,No,,1.6,1.64,72,38.6,,,Yes,F15-0258 TAIL,1:44,1:51,,VIE,No,,No,XXGG,No,,,IMG_0463-0464,XXGG_4-22-16 #4,,,,,,On ground along fence. Status: 4. Habitat photo: 102-0240.,Yes,,VES
1759,,4/22/2016,23:39,2:50,N/A,VHP,VHP,VHP,5,126,Out,CAP,Y,6,No,M,U,N,No,,1.6,1.6,69.5,41.2,,,Yes,F15-0259 TAIL,1:53,2:00,,VIE,No,,No,XXGG,No,,,IMG_0466,XXGG_4-22-16 #5,,,,,,In grass along fence. Status: 4. Habitat photo: 102-0241.,Yes,,VES
1760,737,4/22/2016,23:42,2:50,N/A,VHP,VHP,VHP,5,128,Out,REC,Y,5,No,A,U,N,No,,5,5.24,101,58.2,,,No,,2:06,2:12,,PIT/VIE,No,BAF1956,No,XOXX,No,,,IMG_0467-0470,BAF1956_4-22-16,,,,,,On ground along fence. VIE orange is broken up in btween pos. 2 and 4.,Yes,,VES
1761,,4/22/2016,23:53,2:50,N/A,VHP,VHP,VHP,5,138,Out,CAP,Y,6,No,M,U,N,No,,1.4,1.45,68.5,30,,,Yes,F15-0260 TAIL,2:15,2:23,,VIE,No,,No,XXGG,No,,,IMG_0471-0472,XXGG_4-22-16 #6,,,,,,"In grass, climbing on fence. Status: 4. Habitat photo: 102-0242.",Yes,,VES
1762,,4/23/2016,0:01,2:50,N/A,VHP,VHP,VHP,5,144.5,Out,CAP,Y,6,No,M,U,N,No,,1.4,1.35,71.8,37.8,,,Yes,F15-0261 TAIL,2:22,2:32,,VIE,No,,No,XXGG,No,,,IMG_0473-0474,XXGG_4-23-16 #1,,,,,,Climbing up fence. Status: 4. Habitat photo: 102-0243.,Yes,,VES
1763,,4/23/2016,0:42,3:25,N/A,SEP,SEP,SEP,4,24.5,Out,CAP,Y,6,No,M,U,N,No,,1.6,1.7,68.5,38.3,,,Yes,F15-0266 TAIL,2:35,2:43,,VIE,No,,No,XXOO,No,,,102-0252:0253,XXOO_4-23-16 #1,,,,,,In grass by open wing. Status: 4. Habitat photo: 102-0244.,Yes,,VES
1764,,4/23/2016,0:52,3:25,N/A,SEP,SEP,SEP,4,28,Out,CAP,Y,6,No,M,U,N,No,,1.5,1.49,74.8,45.7,,,Yes,F15-0267 TAIL,2:45,2:50,,VIE,No,,No,XXOO,No,,,102-0254:0255,XXOO_4-23-16 #2,,,,,,On ground along fence. Status: 4. Habitat photo: 102-0245.,Yes,,VES
1765,,4/23/2016,0:59,3:25,N/A,SEP,SEP,SEP,4,30.5,Out,CAP,Y,6,No,M,U,N,No,,1.2,1.21,63.9,35.4,,,Yes,F15-0268 TAIL,2:52,2:58,,VIE,No,,No,XXOO,No,,,102-0256:0257,XXOO_4-23-16 #3,,,,,,On wing; jumped off into my hand. Status: 4. No habitat pic.,Yes,,VES
1766,,4/23/2016,1:34,,N/A,SEP,SEP,SEP,4,60,Out,CAP,Y,6,No,M,U,N,No,,2.2,2.13,74.4,45.7,,,No,,3:00,3:02,,,No,,No,,No,,,,,,,,,,DOA. Was removed AGKPIS and dead salamander was under it. Status: 3. Habitat photo: 102-0246.,Yes,,VES
1767,,4/23/2016,2:00,3:25,N/A,SEP,SEP,SEP,4,4,Out,CAP,Y,6,No,M,U,N,No,,1.5,1.64,65.6,39.5,,,Yes,F15-0269 TAIL,3:02,3:08,,VIE,No,,No,XXOO,No,,,102-0258:0259,XXOO_4-23-16 #4,,,,,,On ground along fence. Status: 4. Habitat photo: 102-0247.,Yes,,VES
1768,,4/23/2016,2:06,3:25,N/A,SEP,VHP,SEP,4,10.5,Out,CAP,Y,6,No,M,U,N,No,,1.6,1.86,64.9,38.6,,,Yes,F15-0262 TAIL,3:09,3:12,,VIE,No,,No,XXOO,No,,,102-0260:0261,XXOO_4-23-16 #5,,,,,,On ground against wing. Status: 4. Habitat photo: 102-0248:0249.,Yes,,VES
1769,,4/23/2016,2:10,3:25,N/A,SEP,VHP,SEP,4,12.5,Out,CAP,Y,6,No,M,U,N,No,,2.5,2.45,82.2,41.5,,,Yes,F15-0263 TAIL,3:13,3:17,,VIE,No,,No,XXOO,No,,,102-0262:0263,XXOO_4-23-16 #6,,,,,,In grass. Status: 3. Habitat photo: 102-0250.,Yes,,VES
1770,,4/23/2016,23:04,1:45,N/A,SEP,SEP,SEP,5,124.5,Out,CAP,Y,6,No,M,U,N,No,,1.2,1.37,62.4,37.2,,,Yes,F15-0264 TAIL,0:43,0:49,,VIE,No,,No,XXGG,No,,,102-0268:0269,XXGG_4-23-16 #2,,,,,,In wire grass. Status: 3. Habitat photo: 102-0264.,Yes,,VES
1771,,4/23/2016,23:05,1:45,N/A,SEP,SEP,SEP,5,126,Out,CAP,Y,6,No,M,U,N,No,,1.4,1.68,69.6,39.5,,,Yes,F15-0265 TAIL,0:52,0:56,,VIE,No,,No,XXGG,No,,,102-0270:0271,XXGG_4-23-16 #3,,,,,,In wire grass. Status: 4. Habitat photo: 102-0265.,Yes,,VES
1772,,4/23/2016,23:53,1:30,N/A,SEP,SEP,SEP,4,26,Out,CAP,Y,6,No,M,U,N,No,,1.2,1.37,70.9,41.5,,,Yes,F15-0270 TAIL,1:00,1:05,,VIE,No,,No,XXOO,No,,,102-0272:0273,XXOO_4-23-16 #7,,,,,,In wire grass. Status: 4. Habitat photo: 102-0266.,Yes,,VES
1773,,4/23/2016,23:58,1:30,N/A,SEP,SEP,SEP,4,30.5,Out,CAP,Y,6,No,M,U,N,No,,1.5,1.51,69.6,39.5,,,Yes,F15-0271 TAIL,1:08,1:12,,VIE,No,,No,XXOO,No,,,102-0274:0275,XXOO_4-23-16 #8,,,,,,In wire grass. Status: 4. Habitat photo: 102-0267.,Yes,,VES
1774,,4/24/2016,22:39,23:50,N/A,VHP,VHP,VHP,5,106,Out,CAP,Y,6,No,M,U,N,No,,1.6,1.56,67.6,36.5,,,Yes,F15-0272 TAIL,23:29,23:38,,VIE,No,,No,XXGG,No,,,102-0278:0279,XXGG_4-24-16 #1,,,,,,In grass along fence. Status: 4. Habitat photo: 102-0276.,Yes,,VES
1775,,4/24/2016,23:05,23:50,N/A,VHP,VHP,VHP,5,130.5,Out,CAP,Y,6,No,M,U,N,No,,1.4,1.38,58.5,37.4,,,No,,23:41,23:45,,VIE,No,,No,XXGG,No,,,102-0280:0281,XXGG_4-24-16 #2,,,,,Tail damage,In grass along fence. Status: 4. habitat photo: 102-0277.,Yes,,VES
1776,,4/25/2016,0:46,1:20,N/A,VHP,VHP,VHP,4,2.5,Out,CAP,Y,6,No,M,U,N,No,,3,2.96,85.2,45,,,Yes,F15-0273 TAIL,1:06,1:14,,VIE,No,,No,XXOO,No,,,102-0283:0284,XXOO_4-25-16 #1,,,,,,On ground against fence. Status: 2. Habitat photo: 102-0282.,Yes,,VES
1777,972,4/25/2016,,15:45,N/A,KCJ,VHP,N/A,4,4.3-9,N/A,CAP,Y,6,No,M,U,N,Yes,0.50%,2,2.02,72.5,41.8,,,Yes,F15-0274 TAIL,15:21,15:35,,PIT/VIE,No,5D094A2,No,XYXY,No,,,102-0285:0286,5D094A2_4-25-16_4.3-9,15:29,15:36,15:41,15:40,,MS222: 2 min and 45 seconds. Status: 4.,Yes,,N/A
1778,,4/25/2016,,16:30,N/A,KCJ,VHP,N/A,5,5.3-9,N/A,CAP,Y,6,No,M,U,N,No,,1.3,1.2,63.3,37.4,,,Yes,F15-0275 TAIL,16:11,16:19,,VIE,No,,No,XPXP,No,,,102-0287:0288,XPXP_4-25-16_5.3-9,,,,,,Too small to PIT tag. Status: 3,Yes,,N/A
